task_name,raw_excel_path,target_chembl_id,target_organism,target_pref_name,assay_type,standard_type,molecules_num,processed_data_dir
B_CHEMBL209_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Protease/IC50/IC50_target18.csv,CHEMBL209,Homo sapiens,Trypsin I,B,IC50,432,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Protease/IC50/IC50_target18
B_CHEMBL5939_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Protease/IC50/IC50_target67.csv,CHEMBL5939,Homo sapiens,Endoplasmic reticulum aminopeptidase 1,B,IC50,131,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Protease/IC50/IC50_target67
B_CHEMBL6115_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Protease/IC50/IC50_target62.csv,CHEMBL6115,Homo sapiens,Lysosomal protective protein,B,IC50,788,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Protease/IC50/IC50_target62
B_CHEMBL3831201_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Protease/IC50/IC50_target53.csv,CHEMBL3831201,Homo sapiens,20S proteasome,B,IC50,107,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Protease/IC50/IC50_target53
B_CHEMBL1907_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Protease/IC50/IC50_target42.csv,CHEMBL1907,Homo sapiens,Aminopeptidase N,B,IC50,278,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Protease/IC50/IC50_target42
B_CHEMBL2409_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Protease/IC50/IC50_target50.csv,CHEMBL2409,Homo sapiens,Epoxide hydratase,B,IC50,2599,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Protease/IC50/IC50_target50
B_CHEMBL3317334_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Protease/IC50/IC50_target1.csv,CHEMBL3317334,Homo sapiens,Proteasome subunit beta type-10,B,IC50,104,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Protease/IC50/IC50_target1
B_CHEMBL2285_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Protease/IC50/IC50_target77.csv,CHEMBL2285,Homo sapiens,ADAMTS5,B,IC50,529,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Protease/IC50/IC50_target77
B_CHEMBL4073_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Protease/IC50/IC50_target25.csv,CHEMBL4073,Homo sapiens,Matrix metalloproteinase 7,B,IC50,410,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Protease/IC50/IC50_target25
B_CHEMBL248_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Protease/IC50/IC50_target16.csv,CHEMBL248,Homo sapiens,Leukocyte elastase,B,IC50,1544,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Protease/IC50/IC50_target16
B_CHEMBL332_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Protease/IC50/IC50_target71.csv,CHEMBL332,Homo sapiens,Matrix metalloproteinase-1,B,IC50,2191,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Protease/IC50/IC50_target71
B_CHEMBL4801_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Protease/IC50/IC50_target11.csv,CHEMBL4801,Homo sapiens,Caspase-1,B,IC50,495,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Protease/IC50/IC50_target11
B_CHEMBL4588_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Protease/IC50/IC50_target45.csv,CHEMBL4588,Homo sapiens,Matrix metalloproteinase 8,B,IC50,789,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Protease/IC50/IC50_target45
B_CHEMBL5043_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Protease/IC50/IC50_target51.csv,CHEMBL5043,Homo sapiens,Endoplasmic reticulum aminopeptidase 2,B,IC50,118,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Protease/IC50/IC50_target51
B_CHEMBL2016_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Protease/IC50/IC50_target30.csv,CHEMBL2016,Homo sapiens,Coagulation factor IX,B,IC50,163,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Protease/IC50/IC50_target30
B_CHEMBL5028_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Protease/IC50/IC50_target44.csv,CHEMBL5028,Homo sapiens,ADAM10,B,IC50,247,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Protease/IC50/IC50_target44
B_CHEMBL2252_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Protease/IC50/IC50_target78.csv,CHEMBL2252,Homo sapiens,Dipeptidyl peptidase I,B,IC50,937,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Protease/IC50/IC50_target78
B_CHEMBL280_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Protease/IC50/IC50_target72.csv,CHEMBL280,Homo sapiens,Matrix metalloproteinase 13,B,IC50,2711,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Protease/IC50/IC50_target72
B_CHEMBL4822_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Protease/IC50/IC50_target74.csv,CHEMBL4822,Homo sapiens,Beta-secretase 1,B,IC50,9621,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Protease/IC50/IC50_target74
B_CHEMBL1801_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Protease/IC50/IC50_target9.csv,CHEMBL1801,Homo sapiens,Plasminogen,B,IC50,420,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Protease/IC50/IC50_target9
B_CHEMBL4791_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Protease/IC50/IC50_target81.csv,CHEMBL4791,Homo sapiens,Endothelin-converting enzyme 1,B,IC50,359,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Protease/IC50/IC50_target81
B_CHEMBL2525_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Protease/IC50/IC50_target17.csv,CHEMBL2525,Homo sapiens,Beta secretase 2,B,IC50,844,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Protease/IC50/IC50_target17
B_CHEMBL4068_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Protease/IC50/IC50_target58.csv,CHEMBL4068,Homo sapiens,Chymase,B,IC50,411,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Protease/IC50/IC50_target58
B_CHEMBL4662_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Protease/IC50/IC50_target3.csv,CHEMBL4662,Homo sapiens,Proteasome Macropain subunit MB1,B,IC50,979,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Protease/IC50/IC50_target3
B_CHEMBL2335_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Protease/IC50/IC50_target32.csv,CHEMBL2335,Homo sapiens,Lysosomal Pro-X carboxypeptidase,B,IC50,427,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Protease/IC50/IC50_target32
B_CHEMBL4447_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Protease/IC50/IC50_target55.csv,CHEMBL4447,Homo sapiens,Kallikrein 5,B,IC50,116,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Protease/IC50/IC50_target55
B_CHEMBL244_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Protease/IC50/IC50_target80.csv,CHEMBL244,Homo sapiens,Coagulation factor X,B,IC50,3105,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Protease/IC50/IC50_target80
B_CHEMBL1808_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Protease/IC50/IC50_target65.csv,CHEMBL1808,Homo sapiens,Angiotensin-converting enzyme,B,IC50,543,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Protease/IC50/IC50_target65
B_CHEMBL268_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Protease/IC50/IC50_target83.csv,CHEMBL268,Homo sapiens,Cathepsin K,B,IC50,1491,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Protease/IC50/IC50_target83
B_CHEMBL2095194_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Protease/IC50/IC50_target63.csv,CHEMBL2095194,Homo sapiens,Coagulation factor VII/tissue factor,B,IC50,213,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Protease/IC50/IC50_target63
B_CHEMBL2318_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Protease/IC50/IC50_target13.csv,CHEMBL2318,Homo sapiens,ADAMTS4,B,IC50,304,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Protease/IC50/IC50_target13
B_CHEMBL2334_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Protease/IC50/IC50_target87.csv,CHEMBL2334,Homo sapiens,Caspase-3,B,IC50,1056,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Protease/IC50/IC50_target87
B_CHEMBL4244_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Protease/IC50/IC50_target34.csv,CHEMBL4244,Homo sapiens,Legumain,B,IC50,117,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Protease/IC50/IC50_target34
B_CHEMBL2095193_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Protease/IC50/IC50_target31.csv,CHEMBL2095193,Homo sapiens,Tryptase,B,IC50,141,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Protease/IC50/IC50_target31
B_CHEMBL3272_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Protease/IC50/IC50_target28.csv,CHEMBL3272,Homo sapiens,Cathepsin L2,B,IC50,136,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Protease/IC50/IC50_target28
B_CHEMBL1944_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Protease/IC50/IC50_target22.csv,CHEMBL1944,Homo sapiens,Neprilysin,B,IC50,433,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Protease/IC50/IC50_target22
B_CHEMBL3991_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Protease/IC50/IC50_target49.csv,CHEMBL3991,Homo sapiens,Coagulation factor VII,B,IC50,188,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Protease/IC50/IC50_target49
B_CHEMBL3202_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Protease/IC50/IC50_target38.csv,CHEMBL3202,Homo sapiens,Prolyl endopeptidase,B,IC50,509,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Protease/IC50/IC50_target38
B_CHEMBL284_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Protease/IC50/IC50_target84.csv,CHEMBL284,Homo sapiens,Dipeptidyl peptidase IV,B,IC50,4116,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Protease/IC50/IC50_target84
B_CHEMBL1892_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Protease/IC50/IC50_target39.csv,CHEMBL1892,Homo sapiens,Glutamate carboxypeptidase II,B,IC50,235,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Protease/IC50/IC50_target39
B_CHEMBL4618_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Protease/IC50/IC50_target88.csv,CHEMBL4618,Homo sapiens,Leukotriene A4 hydrolase,B,IC50,750,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Protease/IC50/IC50_target88
B_CHEMBL4072_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Protease/IC50/IC50_target76.csv,CHEMBL4072,Homo sapiens,Cathepsin B,B,IC50,790,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Protease/IC50/IC50_target76
B_CHEMBL4611_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Protease/IC50/IC50_target26.csv,CHEMBL4611,Homo sapiens,Complement C1r,B,IC50,112,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Protease/IC50/IC50_target26
B_CHEMBL5620_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Protease/IC50/IC50_target10.csv,CHEMBL5620,Homo sapiens,Proteasome subunit beta type-8,B,IC50,321,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Protease/IC50/IC50_target10
B_CHEMBL321_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Protease/IC50/IC50_target54.csv,CHEMBL321,Homo sapiens,Matrix metalloproteinase 9,B,IC50,2199,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Protease/IC50/IC50_target54
B_CHEMBL2319_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Protease/IC50/IC50_target5.csv,CHEMBL2319,Homo sapiens,Kallikrein 1,B,IC50,100,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Protease/IC50/IC50_target5
B_CHEMBL1968_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Protease/IC50/IC50_target64.csv,CHEMBL1968,Homo sapiens,Epoxide hydrolase 1,B,IC50,355,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Protease/IC50/IC50_target64
B_CHEMBL2820_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Protease/IC50/IC50_target70.csv,CHEMBL2820,Homo sapiens,Coagulation factor XI,B,IC50,467,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Protease/IC50/IC50_target70
B_CHEMBL2581_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Protease/IC50/IC50_target73.csv,CHEMBL2581,Homo sapiens,Cathepsin D,B,IC50,1358,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Protease/IC50/IC50_target73
B_CHEMBL2000_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Protease/IC50/IC50_target75.csv,CHEMBL2000,Homo sapiens,Plasma kallikrein,B,IC50,740,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Protease/IC50/IC50_target75
B_CHEMBL4208_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Protease/IC50/IC50_target46.csv,CHEMBL4208,Homo sapiens,Proteasome component C5,B,IC50,193,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Protease/IC50/IC50_target46
B_CHEMBL2821_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Protease/IC50/IC50_target47.csv,CHEMBL2821,Homo sapiens,Coagulation factor XII,B,IC50,177,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Protease/IC50/IC50_target47
B_CHEMBL4657_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Protease/IC50/IC50_target36.csv,CHEMBL4657,Homo sapiens,Dipeptidyl peptidase VIII,B,IC50,980,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Protease/IC50/IC50_target36
B_CHEMBL3706_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Protease/IC50/IC50_target60.csv,CHEMBL3706,Homo sapiens,ADAM17,B,IC50,1490,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Protease/IC50/IC50_target60
B_CHEMBL2157850_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Protease/IC50/IC50_target69.csv,CHEMBL2157850,Homo sapiens,Ubiquitin carboxyl-terminal hydrolase 7,B,IC50,218,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Protease/IC50/IC50_target69
B_CHEMBL3308_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Protease/IC50/IC50_target19.csv,CHEMBL3308,Homo sapiens,Caspase-6,B,IC50,144,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Protease/IC50/IC50_target19
B_CHEMBL286_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Protease/IC50/IC50_target57.csv,CHEMBL286,Homo sapiens,Renin,B,IC50,4091,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Protease/IC50/IC50_target57
B_CHEMBL1909484_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Protease/IC50/IC50_target66.csv,CHEMBL1909484,Homo sapiens,Sentrin-specific protease 1,B,IC50,104,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Protease/IC50/IC50_target66
B_CHEMBL4683_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Protease/IC50/IC50_target24.csv,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,B,IC50,318,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Protease/IC50/IC50_target24
B_CHEMBL3869_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Protease/IC50/IC50_target86.csv,CHEMBL3869,Homo sapiens,Matrix metalloproteinase 14,B,IC50,583,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Protease/IC50/IC50_target86
B_CHEMBL2176771_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Protease/IC50/IC50_target40.csv,CHEMBL2176771,Homo sapiens,Complement factor D,B,IC50,1213,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Protease/IC50/IC50_target40
B_CHEMBL4793_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Protease/IC50/IC50_target29.csv,CHEMBL4793,Homo sapiens,Dipeptidyl peptidase IX,B,IC50,601,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Protease/IC50/IC50_target29
B_CHEMBL3492_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Protease/IC50/IC50_target21.csv,CHEMBL3492,Homo sapiens,Proteasome Macropain subunit,B,IC50,272,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Protease/IC50/IC50_target21
B_CHEMBL2693_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Protease/IC50/IC50_target8.csv,CHEMBL2693,Homo sapiens,Cystinyl aminopeptidase,B,IC50,100,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Protease/IC50/IC50_target8
B_CHEMBL4393_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Protease/IC50/IC50_target27.csv,CHEMBL4393,Homo sapiens,Matrix metalloproteinase 12,B,IC50,432,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Protease/IC50/IC50_target27
B_CHEMBL3922_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Protease/IC50/IC50_target4.csv,CHEMBL3922,Homo sapiens,Methionine aminopeptidase 2,B,IC50,931,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Protease/IC50/IC50_target4
B_CHEMBL1873_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Protease/IC50/IC50_target23.csv,CHEMBL1873,Homo sapiens,Tissue-type plasminogen activator,B,IC50,118,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Protease/IC50/IC50_target23
B_CHEMBL2954_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Protease/IC50/IC50_target14.csv,CHEMBL2954,Homo sapiens,Cathepsin S,B,IC50,1857,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Protease/IC50/IC50_target14
B_CHEMBL3286_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Protease/IC50/IC50_target12.csv,CHEMBL3286,Homo sapiens,Urokinase-type plasminogen activator,B,IC50,326,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Protease/IC50/IC50_target12
B_CHEMBL3898_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Protease/IC50/IC50_target37.csv,CHEMBL3898,Homo sapiens,Bone morphogenetic protein 1,B,IC50,359,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Protease/IC50/IC50_target37
B_CHEMBL4071_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Protease/IC50/IC50_target33.csv,CHEMBL4071,Homo sapiens,Cathepsin G,B,IC50,163,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Protease/IC50/IC50_target33
B_CHEMBL283_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Protease/IC50/IC50_target48.csv,CHEMBL283,Homo sapiens,Matrix metalloproteinase 3,B,IC50,1516,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Protease/IC50/IC50_target48
B_CHEMBL333_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Protease/IC50/IC50_target15.csv,CHEMBL333,Homo sapiens,Matrix metalloproteinase-2,B,IC50,3087,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Protease/IC50/IC50_target15
B_CHEMBL204_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Protease/IC50/IC50_target82.csv,CHEMBL204,Homo sapiens,Thrombin,B,IC50,1834,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Protease/IC50/IC50_target82
B_CHEMBL2443_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Protease/IC50/IC50_target20.csv,CHEMBL2443,Homo sapiens,Kallikrein 7,B,IC50,124,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Protease/IC50/IC50_target20
B_CHEMBL244_Ki,./data/ChEMBL_data/in_vitro/B/Targets_Protease/Ki/Ki_target55.csv,CHEMBL244,Homo sapiens,Coagulation factor X,B,Ki,4016,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Protease/Ki/Ki_target55
B_CHEMBL3869_Ki,./data/ChEMBL_data/in_vitro/B/Targets_Protease/Ki/Ki_target59.csv,CHEMBL3869,Homo sapiens,Matrix metalloproteinase 14,B,Ki,169,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Protease/Ki/Ki_target59
B_CHEMBL1873_Ki,./data/ChEMBL_data/in_vitro/B/Targets_Protease/Ki/Ki_target17.csv,CHEMBL1873,Homo sapiens,Tissue-type plasminogen activator,B,Ki,260,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Protease/Ki/Ki_target17
B_CHEMBL2382_Ki,./data/ChEMBL_data/in_vitro/B/Targets_Protease/Ki/Ki_target36.csv,CHEMBL2382,Homo sapiens,Calpain 2,B,Ki,158,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Protease/Ki/Ki_target36
B_CHEMBL4072_Ki,./data/ChEMBL_data/in_vitro/B/Targets_Protease/Ki/Ki_target53.csv,CHEMBL4072,Homo sapiens,Cathepsin B,B,Ki,617,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Protease/Ki/Ki_target53
B_CHEMBL2095193_Ki,./data/ChEMBL_data/in_vitro/B/Targets_Protease/Ki/Ki_target23.csv,CHEMBL2095193,Homo sapiens,Tryptase,B,Ki,103,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Protease/Ki/Ki_target23
B_CHEMBL204_Ki,./data/ChEMBL_data/in_vitro/B/Targets_Protease/Ki/Ki_target56.csv,CHEMBL204,Homo sapiens,Thrombin,B,Ki,3779,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Protease/Ki/Ki_target56
B_CHEMBL3018_Ki,./data/ChEMBL_data/in_vitro/B/Targets_Protease/Ki/Ki_target38.csv,CHEMBL3018,Homo sapiens,Matriptase,B,Ki,390,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Protease/Ki/Ki_target38
B_CHEMBL2617_Ki,./data/ChEMBL_data/in_vitro/B/Targets_Protease/Ki/Ki_target10.csv,CHEMBL2617,Homo sapiens,Tryptase beta-1,B,Ki,200,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Protease/Ki/Ki_target10
B_CHEMBL4793_Ki,./data/ChEMBL_data/in_vitro/B/Targets_Protease/Ki/Ki_target21.csv,CHEMBL4793,Homo sapiens,Dipeptidyl peptidase IX,B,Ki,129,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Protease/Ki/Ki_target21
B_CHEMBL3913_Ki,./data/ChEMBL_data/in_vitro/B/Targets_Protease/Ki/Ki_target15.csv,CHEMBL3913,Homo sapiens,Complement C1s,B,Ki,113,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Protease/Ki/Ki_target15
B_CHEMBL248_Ki,./data/ChEMBL_data/in_vitro/B/Targets_Protease/Ki/Ki_target11.csv,CHEMBL248,Homo sapiens,Leukocyte elastase,B,Ki,1183,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Protease/Ki/Ki_target11
B_CHEMBL3202_Ki,./data/ChEMBL_data/in_vitro/B/Targets_Protease/Ki/Ki_target26.csv,CHEMBL3202,Homo sapiens,Prolyl endopeptidase,B,Ki,111,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Protease/Ki/Ki_target26
B_CHEMBL1892_Ki,./data/ChEMBL_data/in_vitro/B/Targets_Protease/Ki/Ki_target27.csv,CHEMBL1892,Homo sapiens,Glutamate carboxypeptidase II,B,Ki,125,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Protease/Ki/Ki_target27
B_CHEMBL321_Ki,./data/ChEMBL_data/in_vitro/B/Targets_Protease/Ki/Ki_target37.csv,CHEMBL321,Homo sapiens,Matrix metalloproteinase 9,B,Ki,803,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Protease/Ki/Ki_target37
B_CHEMBL2820_Ki,./data/ChEMBL_data/in_vitro/B/Targets_Protease/Ki/Ki_target47.csv,CHEMBL2820,Homo sapiens,Coagulation factor XI,B,Ki,690,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Protease/Ki/Ki_target47
B_CHEMBL4073_Ki,./data/ChEMBL_data/in_vitro/B/Targets_Protease/Ki/Ki_target19.csv,CHEMBL4073,Homo sapiens,Matrix metalloproteinase 7,B,Ki,131,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Protease/Ki/Ki_target19
B_CHEMBL2954_Ki,./data/ChEMBL_data/in_vitro/B/Targets_Protease/Ki/Ki_target8.csv,CHEMBL2954,Homo sapiens,Cathepsin S,B,Ki,606,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Protease/Ki/Ki_target8
B_CHEMBL3286_Ki,./data/ChEMBL_data/in_vitro/B/Targets_Protease/Ki/Ki_target7.csv,CHEMBL3286,Homo sapiens,Urokinase-type plasminogen activator,B,Ki,845,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Protease/Ki/Ki_target7
B_CHEMBL2525_Ki,./data/ChEMBL_data/in_vitro/B/Targets_Protease/Ki/Ki_target12.csv,CHEMBL2525,Homo sapiens,Beta secretase 2,B,Ki,529,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Protease/Ki/Ki_target12
B_CHEMBL2000_Ki,./data/ChEMBL_data/in_vitro/B/Targets_Protease/Ki/Ki_target52.csv,CHEMBL2000,Homo sapiens,Plasma kallikrein,B,Ki,522,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Protease/Ki/Ki_target52
B_CHEMBL4444_Ki,./data/ChEMBL_data/in_vitro/B/Targets_Protease/Ki/Ki_target29.csv,CHEMBL4444,Homo sapiens,Vitamin K-dependent protein C,B,Ki,134,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Protease/Ki/Ki_target29
B_CHEMBL2821_Ki,./data/ChEMBL_data/in_vitro/B/Targets_Protease/Ki/Ki_target31.csv,CHEMBL2821,Homo sapiens,Coagulation factor XII,B,Ki,118,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Protease/Ki/Ki_target31
B_CHEMBL283_Ki,./data/ChEMBL_data/in_vitro/B/Targets_Protease/Ki/Ki_target32.csv,CHEMBL283,Homo sapiens,Matrix metalloproteinase 3,B,Ki,814,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Protease/Ki/Ki_target32
B_CHEMBL2334_Ki,./data/ChEMBL_data/in_vitro/B/Targets_Protease/Ki/Ki_target60.csv,CHEMBL2334,Homo sapiens,Caspase-3,B,Ki,217,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Protease/Ki/Ki_target60
